,Unnamed: 0.1,Unnamed: 0,date,open,close,high,low,volumme
542,,,2020-06-30 00:00:00,102.44,104.63,104.63,102.44,0
543,,,2020-07-01 00:00:00,105.73,102.22,106.41,102.22,806
544,,,2020-07-02 00:00:00,104.89,105.69,105.69,104.89,0
545,,,2020-07-03 00:00:00,103.75,103.27,103.75,103.27,0
546,,,2020-07-06 00:00:00,105.05,105.05,105.05,105.05,0
547,,,2020-07-07 00:00:00,104.99,106.71,106.71,104.99,22
548,,,2020-07-08 00:00:00,107.22,108.98,108.98,107.22,0
549,,,2020-07-09 00:00:00,110.68,108.89,111.91,108.89,287
550,,,2020-07-10 00:00:00,108.94,108.34,108.94,108.34,0
551,,,2020-07-13 00:00:00,109.83,108.82,109.83,108.82,0
552,,,2020-07-14 00:00:00,108.31,108.31,108.31,108.31,0
553,,,2020-07-15 00:00:00,109.53,109.75,109.75,109.53,0
554,,,2020-07-16 00:00:00,109.22,108.82,109.22,108.82,0
555,,,2020-07-17 00:00:00,109.17,111.15,111.15,109.17,0
556,,,2020-07-20 00:00:00,110.99,114.05,114.05,110.99,47
557,,,2020-07-21 00:00:00,115.05,116.38,117.97,115.05,878
558,,,2020-07-22 00:00:00,117.67,117.45,117.67,117.45,0
559,,,2020-07-23 00:00:00,118.97,119.51,119.51,118.81,1400
560,,,2020-07-24 00:00:00,116.18,117.84,117.84,116.18,0
561,,,2020-07-27 00:00:00,123.72,124.25,124.25,123.72,1000
562,,,2020-07-28 00:00:00,124.24,124.96,124.96,121.91,1000
563,,,2020-07-29 00:00:00,124.68,121.48,124.68,121.48,0
564,,,2020-07-30 00:00:00,120.85,118.65,120.85,118.65,0
565,,,2020-07-31 00:00:00,121.94,122.27,122.27,121.94,0
566,,,2020-08-03 00:00:00,122.87,120.92,122.87,120.92,0
567,,,2020-08-04 00:00:00,121.53,123.79,123.79,121.53,0
568,,,2020-08-05 00:00:00,127.52,129.85,129.85,127.52,0
569,,,2020-08-06 00:00:00,128.14,125.21,128.14,125.21,0
570,,,2020-08-07 00:00:00,124.88,122.25,124.88,122.25,1800
571,,,2020-08-10 00:00:00,122.34,123.1,123.1,122.34,0
572,,,2020-08-11 00:00:00,118.02,114.0,118.2,114.0,8991
573,,,2020-08-12 00:00:00,112.65,114.54,114.54,112.65,0
574,,,2020-08-13 00:00:00,114.72,116.87,116.87,114.72,0
575,,,2020-08-14 00:00:00,114.93,114.93,114.93,114.93,0
576,,,2020-08-17 00:00:00,118.6,122.68,122.68,118.6,0
577,,,2020-08-18 00:00:00,124.44,121.81,124.44,121.81,0
578,,,2020-08-19 00:00:00,120.29,118.98,120.29,118.98,0
579,,,2020-08-20 00:00:00,118.23,120.25,120.25,118.23,0
580,,,2020-08-21 00:00:00,119.52,117.3,119.52,117.3,0
581,,,2020-08-24 00:00:00,117.72,117.61,117.72,117.61,0
582,,,2020-08-25 00:00:00,117.32,114.49,117.32,114.49,0
583,,,2020-08-26 00:00:00,114.9,119.0,119.0,114.9,0
584,,,2020-08-27 00:00:00,118.19,116.31,118.19,116.31,0
585,,,2020-08-28 00:00:00,118.74,120.78,120.78,118.74,0
586,,,2020-08-31 00:00:00,120.69,121.05,121.05,120.69,0
587,,,2020-09-01 00:00:00,123.08,119.54,123.49,119.54,1199
588,,,2020-09-02 00:00:00,119.22,118.7,119.22,118.7,0
589,,,2020-09-03 00:00:00,118.22,115.85,118.98,115.85,330
590,,,2020-09-04 00:00:00,118.59,114.21,118.59,114.21,0
591,,,2020-09-07 00:00:00,116.59,117.48,117.48,116.59,0
592,,,2020-09-08 00:00:00,117.47,116.98,117.47,115.85,1000
593,,,2020-09-09 00:00:00,117.0,121.38,121.38,117.0,0
594,,,2020-09-10 00:00:00,121.66,121.66,121.66,121.66,0
595,,,2020-09-14 00:00:00,33.99,34.933,34.933,33.99,0
596,,,2020-09-15 00:00:00,35.45,35.392,35.45,35.392,0
597,,,2020-09-16 00:00:00,35.462,35.462,35.462,35.462,0
598,,,2020-09-17 00:00:00,34.681,34.683,34.683,34.681,0
599,,,2020-09-18 00:00:00,34.87,34.669,34.87,34.669,0
600,,,2020-09-22 00:00:00,32.566,32.566,32.566,32.566,0
601,,,2020-09-23 00:00:00,32.052,31.868,32.052,31.868,250
602,,,2020-09-24 00:00:00,31.553,31.553,31.553,31.553,0
603,,,2020-09-25 00:00:00,31.792,31.633,31.792,31.633,0
604,,,2020-09-28 00:00:00,31.636,31.761,32.277,31.636,1100
605,,,2020-09-29 00:00:00,32.122,32.693,32.693,32.122,486
606,,,2020-09-30 00:00:00,32.267,32.663,32.663,32.267,535
607,,,2020-10-01 00:00:00,32.931,32.927,32.931,32.927,0
608,,,2020-10-02 00:00:00,33.038,32.492,33.038,32.492,0
609,,,2020-10-05 00:00:00,31.961,32.864,32.864,31.961,0
610,,,2020-10-06 00:00:00,32.693,32.693,32.693,32.693,0
611,,,2020-10-08 00:00:00,31.865,32.052,32.052,31.865,0
612,,,2020-10-09 00:00:00,32.752,32.752,32.752,32.752,0
613,,,2020-10-12 00:00:00,33.72,33.717,33.72,33.717,2000
614,,,2020-10-13 00:00:00,33.53,33.237,33.53,33.237,5510
615,,,2020-10-14 00:00:00,33.742,34.277,34.277,33.742,0
616,,,2020-10-15 00:00:00,33.937,33.727,33.937,33.727,0
617,,,2020-10-16 00:00:00,33.547,33.287,33.547,33.287,0
618,,,2020-10-19 00:00:00,33.218,33.063,33.218,33.063,0
619,,,2020-10-20 00:00:00,32.656,32.724,32.724,32.656,0
620,,,2020-10-21 00:00:00,32.966,33.133,33.133,32.966,5715
621,,,2020-10-22 00:00:00,32.77,32.197,32.77,32.197,0
622,,,2020-10-23 00:00:00,32.512,32.117,32.512,32.117,0
623,,,2020-10-26 00:00:00,31.998,32.087,32.087,31.998,0
624,,,2020-10-27 00:00:00,31.865,32.087,32.087,31.865,0
625,,,2020-10-28 00:00:00,32.202,30.307,32.236,30.307,9565
626,,,2020-10-29 00:00:00,30.285,30.65,30.65,30.285,0
627,,,2020-10-30 00:00:00,30.668,30.972,30.972,30.668,0
628,,,2020-11-02 00:00:00,31.472,31.532,31.771,31.472,5873
629,,,2020-11-03 00:00:00,31.9,32.552,32.552,31.9,0
630,,,2020-11-04 00:00:00,32.075,32.255,32.255,32.075,0
631,,,2020-11-05 00:00:00,32.217,34.022,34.022,32.217,0
632,,,2020-11-06 00:00:00,34.375,34.375,34.375,34.375,0
633,,,2020-11-09 00:00:00,34.522,34.622,34.711,34.522,19614
634,,,2020-11-10 00:00:00,31.382,31.382,31.382,31.382,0
635,,,2020-11-12 00:00:00,30.93,31.472,31.472,30.93,13639
636,,,2020-11-13 00:00:00,31.197,31.505,31.505,31.197,0
637,,,2020-11-17 00:00:00,31.055,30.772,31.176,30.772,8811
638,,,2020-11-18 00:00:00,30.277,30.277,30.277,30.277,0
639,,,2020-11-20 00:00:00,29.367,29.522,29.522,29.314,21632
640,,,2020-11-23 00:00:00,29.505,28.237,29.505,28.237,20264
641,,,2020-11-24 00:00:00,27.902,27.467,27.902,27.467,0
642,,,2020-11-25 00:00:00,27.532,27.742,27.75,27.465,60526
643,,,2020-11-26 00:00:00,27.915,28.033,28.033,27.915,8500
644,,,2020-11-27 00:00:00,27.975,27.82,27.975,27.2,10937
645,,,2020-11-30 00:00:00,27.715,27.715,27.715,27.715,0
646,,,2020-12-02 00:00:00,29.352,29.247,29.352,29.247,0
647,,,2020-12-03 00:00:00,29.857,29.062,29.857,29.062,0
648,,,2020-12-04 00:00:00,29.077,29.055,29.392,29.055,9603
649,,,2020-12-07 00:00:00,29.032,29.235,29.235,28.645,14024
650,,,2020-12-08 00:00:00,30.242,30.082,30.451,30.082,6110
651,,,2020-12-09 00:00:00,29.755,29.617,29.877,29.539,29267
652,,,2020-12-10 00:00:00,29.105,29.162,29.162,29.105,0
653,,,2020-12-11 00:00:00,29.222,29.112,29.222,29.042,6647
654,,,2020-12-14 00:00:00,28.82,28.637,28.82,28.624,9422
655,,,2020-12-15 00:00:00,28.77,28.992,29.081,28.77,23135
656,,,2020-12-16 00:00:00,29.517,29.517,29.517,29.517,0
657,,,2020-12-18 00:00:00,30.867,30.632,30.867,30.632,0
658,,,2020-12-21 00:00:00,29.862,30.452,29.862,29.862,0
659,,,2020-12-23 00:00:00,29.445,29.692,29.692,29.445,0
660,,,2020-12-24 00:00:00,29.842,29.837,29.842,29.837,0
661,,,2020-12-28 00:00:00,30.1,29.937,30.42,29.756,43069
662,,,2020-12-29 00:00:00,29.885,30.046,30.046,29.885,0
663,,,2020-12-30 00:00:00,29.697,30.035,30.035,29.697,0
664,,,2020-12-31 00:00:00,30.277,30.282,30.282,30.277,0
665,,,2021-01-04 00:00:00,30.745,30.913,30.979,30.731,15178
666,,,2021-01-05 00:00:00,31.89,31.582,32.013,31.582,20040
667,,,2021-01-06 00:00:00,31.685,31.147,31.834,31.147,29575
668,,,2021-01-07 00:00:00,31.78,31.375,31.78,31.375,4274
669,,,2021-01-08 00:00:00,30.97,31.0,31.0,30.779,12822
670,,,2021-01-11 00:00:00,30.032,29.632,30.032,29.56,9956
671,,,2021-01-12 00:00:00,30.022,29.1,30.022,29.1,29826
672,,,2021-01-13 00:00:00,29.497,29.46,29.497,29.46,0
673,,,2021-01-14 00:00:00,29.052,29.227,29.227,29.052,0
674,,,2021-01-15 00:00:00,29.43,28.772,29.437,28.772,11014
675,,,2021-01-18 00:00:00,28.592,28.432,28.592,28.432,0
676,,,2021-01-19 00:00:00,28.802,28.55,28.802,28.55,0
677,,,2021-01-20 00:00:00,28.967,29.107,29.107,28.481,38608
678,,,2021-01-21 00:00:00,29.402,28.865,29.402,28.865,37048
679,,,2021-01-22 00:00:00,28.762,28.762,28.762,28.246,26525
680,,,2021-01-25 00:00:00,28.72,28.47,29.016,28.47,14517
681,,,2021-01-26 00:00:00,28.447,28.802,28.802,28.447,0
682,,,2021-01-27 00:00:00,28.517,28.517,28.517,28.517,0
683,,,2021-01-28 00:00:00,27.478,28.404,28.404,27.478,14828
684,,,2021-01-29 00:00:00,28.33,28.77,28.77,28.33,0
685,,,2021-02-01 00:00:00,28.611,28.611,28.611,28.611,0
686,,,2021-02-02 00:00:00,28.637,28.282,28.637,28.282,14510
687,,,2021-02-03 00:00:00,28.192,28.337,28.358,28.192,17929
688,,,2021-02-04 00:00:00,28.022,27.552,28.022,27.552,5633
689,,,2021-02-05 00:00:00,27.92,28.17,28.17,27.858,31454
690,,,2021-02-08 00:00:00,28.537,28.967,28.967,28.537,10474
691,,,2021-02-09 00:00:00,29.297,28.81,29.333,28.81,10790
692,,,2021-02-10 00:00:00,29.07,28.747,29.07,28.747,0
693,,,2021-02-11 00:00:00,28.787,28.645,28.787,28.645,0
694,,,2021-02-12 00:00:00,27.947,28.397,28.397,27.947,6648
695,,,2021-02-15 00:00:00,28.157,28.407,28.407,28.157,11362
696,,,2021-02-16 00:00:00,28.455,27.832,28.455,27.734,14946
697,,,2021-02-17 00:00:00,27.257,26.73,27.35,26.73,29200
698,,,2021-02-18 00:00:00,26.945,26.729,26.945,26.729,800
699,,,2021-02-19 00:00:00,26.492,26.327,26.716,26.327,5052
700,,,2021-02-22 00:00:00,26.527,26.989,26.989,26.527,80
701,,,2021-02-23 00:00:00,27.35,26.787,27.35,26.787,2000
702,,,2021-02-24 00:00:00,26.912,27.087,27.087,26.507,12076
703,,,2021-02-25 00:00:00,26.79,26.557,26.79,26.557,6939
704,,,2021-02-26 00:00:00,25.0,25.057,25.057,24.966,7801
705,,,2021-03-01 00:00:00,25.527,25.035,25.527,25.035,2000
706,,,2021-03-02 00:00:00,24.697,25.455,25.455,24.697,500
707,,,2021-03-03 00:00:00,25.757,25.252,25.757,25.191,33364
708,,,2021-03-04 00:00:00,25.359,25.977,25.977,25.281,40092
709,,,2021-03-05 00:00:00,25.402,25.247,25.402,25.247,0
710,,,2021-03-08 00:00:00,26.049,25.862,26.097,25.641,17640
711,,,2021-03-09 00:00:00,26.157,26.295,26.295,26.157,0
712,,,2021-03-10 00:00:00,26.232,26.617,26.617,26.225,6951
713,,,2021-03-11 00:00:00,26.872,26.495,26.872,26.495,17833
714,,,2021-03-12 00:00:00,26.37,26.945,26.945,26.37,0
715,,,2021-03-15 00:00:00,26.965,27.427,27.427,26.965,0
716,,,2021-03-16 00:00:00,27.422,27.412,27.422,27.412,0
717,,,2021-03-17 00:00:00,27.477,27.26,27.477,27.26,0
718,,,2021-03-18 00:00:00,27.995,28.017,28.047,27.505,17539
719,,,2021-03-19 00:00:00,27.822,27.752,27.822,27.671,95
720,,,2021-03-22 00:00:00,27.427,27.662,27.662,27.427,95
721,,,2021-03-23 00:00:00,27.405,26.637,27.405,26.637,0
722,,,2021-03-24 00:00:00,26.555,26.682,26.682,26.555,0
723,,,2021-03-25 00:00:00,26.317,26.077,26.317,26.077,0
724,,,2021-03-26 00:00:00,26.092,26.385,26.385,26.092,0
725,,,2021-03-29 00:00:00,26.457,26.207,26.457,26.207,0
726,,,2021-03-30 00:00:00,26.497,25.95,26.497,25.95,0
727,,,2021-03-31 00:00:00,25.86,26.352,26.352,25.86,0
728,,,2021-04-01 00:00:00,26.602,27.117,27.117,26.602,1000
729,,,2021-04-06 00:00:00,27.74,28.237,28.237,27.655,1475
730,,,2021-04-07 00:00:00,28.017,27.722,28.017,27.722,220
731,,,2021-04-08 00:00:00,27.797,28.075,28.075,27.797,0
732,,,2021-04-09 00:00:00,28.007,28.212,28.212,27.799,5546
733,,,2021-04-12 00:00:00,28.047,27.492,28.047,27.492,0
734,,,2021-04-13 00:00:00,27.307,28.02,28.02,27.307,14532
735,,,2021-04-14 00:00:00,28.082,27.892,28.082,27.826,514
736,,,2021-04-15 00:00:00,27.977,28.299,28.299,27.977,10331
737,,,2021-04-16 00:00:00,28.875,29.095,29.121,28.875,9326
738,,,2021-04-19 00:00:00,29.167,28.857,29.473,28.857,11572
739,,,2021-04-20 00:00:00,28.775,28.917,28.917,28.775,0
740,,,2021-04-21 00:00:00,29.39,29.727,29.727,29.239,20042
741,,,2021-04-22 00:00:00,29.675,29.24,29.675,29.24,9364
742,,,2021-04-23 00:00:00,29.152,29.015,29.152,29.015,0
743,,,2021-04-26 00:00:00,28.99,28.825,28.99,28.825,0
744,,,2021-04-27 00:00:00,28.922,28.605,28.922,28.605,0
745,,,2021-04-28 00:00:00,27.945,28.28,28.285,27.945,495
746,,,2021-04-29 00:00:00,28.4,27.682,28.4,27.682,9875
747,,,2021-04-30 00:00:00,27.68,27.522,27.68,27.522,0
748,,,2021-05-03 00:00:00,27.792,28.497,28.497,27.792,0
749,,,2021-05-04 00:00:00,28.41,28.182,28.43,28.182,2000
750,,,2021-05-05 00:00:00,28.157,28.165,28.265,28.155,7172
751,,,2021-05-06 00:00:00,28.625,28.625,28.625,28.625,0
752,,,2021-05-07 00:00:00,29.652,29.912,30.253,29.652,10136
753,,,2021-05-10 00:00:00,30.082,30.442,30.442,30.082,4465
754,,,2021-05-11 00:00:00,29.825,29.902,29.902,29.825,0
755,,,2021-05-12 00:00:00,30.082,29.822,30.082,29.822,4441
756,,,2021-05-13 00:00:00,29.687,29.655,29.687,29.655,0
757,,,2021-05-14 00:00:00,29.91,30.285,30.285,29.91,2000
758,,,2021-05-17 00:00:00,30.879,30.918,30.918,30.879,100
759,,,2021-05-18 00:00:00,32.058,32.058,32.058,32.058,0
760,,,2021-05-19 00:00:00,32.31,32.317,32.317,31.764,8500
761,,,2021-05-20 00:00:00,31.849,32.165,32.165,31.849,0
762,,,2021-05-21 00:00:00,31.968,31.773,31.968,31.773,29
763,,,2021-05-24 00:00:00,31.883,32.083,32.083,31.806,8526
764,,,2021-05-25 00:00:00,32.224,31.726,32.224,31.726,0
765,,,2021-05-26 00:00:00,32.158,32.093,32.158,32.093,0
766,,,2021-05-27 00:00:00,32.009,31.675,32.009,31.675,0
767,,,2021-05-28 00:00:00,31.379,31.61,31.655,31.379,1
768,,,2021-05-31 00:00:00,31.881,31.758,31.881,31.758,10500
769,,,2021-06-01 00:00:00,32.037,31.875,32.037,31.875,0
770,,,2021-06-02 00:00:00,31.931,32.03,32.03,31.931,0
771,,,2021-06-03 00:00:00,31.594,31.259,31.594,31.259,8930
772,,,2021-06-04 00:00:00,30.898,31.206,31.206,30.898,0
773,,,2021-06-07 00:00:00,30.917,30.931,30.931,30.917,0
774,,,2021-06-08 00:00:00,30.954,30.664,30.954,30.664,698
775,,,2021-06-09 00:00:00,30.42,30.546,30.546,30.375,4399
776,,,2021-06-10 00:00:00,30.261,30.844,30.844,30.051,9776
777,,,2021-06-11 00:00:00,31.238,30.633,31.238,30.633,13754
778,,,2021-06-14 00:00:00,30.159,30.583,30.583,30.159,4789
779,,,2021-06-15 00:00:00,30.44,30.204,30.44,30.204,0
780,,,2021-06-16 00:00:00,30.124,30.097,30.124,30.097,0
781,,,2021-06-17 00:00:00,27.879,27.879,27.879,27.879,0
782,,,2021-06-18 00:00:00,28.103,27.692,28.103,27.692,0
783,,,2021-06-21 00:00:00,27.43,27.39,27.43,27.39,0
784,,,2021-06-22 00:00:00,27.504,27.24,27.504,27.24,0
785,,,2021-06-23 00:00:00,27.562,27.416,27.562,27.416,0
786,,,2021-06-24 00:00:00,27.235,26.986,27.235,26.986,2000
787,,,2021-06-25 00:00:00,27.203,27.01,27.203,26.926,96
788,,,2021-06-28 00:00:00,26.974,26.503,26.974,26.503,0
789,,,2021-06-29 00:00:00,26.453,26.434,26.453,25.958,52641
790,,,2021-06-30 00:00:00,26.245,26.457,26.457,26.245,0
791,,,2021-07-01 00:00:00,26.901,26.507,26.901,26.507,0
792,,,2021-07-02 00:00:00,26.556,26.916,26.978,26.556,6000
793,,,2021-07-05 00:00:00,27.06,27.052,27.13,27.052,2200
794,,,2021-07-06 00:00:00,27.44,27.035,27.44,27.035,0
795,,,2021-07-07 00:00:00,27.108,26.759,27.108,26.759,0
796,,,2021-07-08 00:00:00,26.778,27.051,27.064,26.778,12436
797,,,2021-07-09 00:00:00,26.066,26.679,26.679,26.066,0
798,,,2021-07-12 00:00:00,26.535,26.798,26.798,26.535,0
799,,,2021-07-13 00:00:00,26.504,26.996,26.996,26.504,0
800,,,2021-07-14 00:00:00,26.801,27.031,27.031,26.801,0
801,,,2021-07-15 00:00:00,27.08,26.991,27.08,26.991,1
802,,,2021-07-16 00:00:00,27.026,26.505,27.026,26.505,0
803,,,2021-07-19 00:00:00,26.109,26.123,26.123,26.109,328
804,,,2021-07-20 00:00:00,25.885,25.965,25.965,25.885,0
805,,,2021-07-21 00:00:00,25.944,26.192,26.192,25.873,4113
806,,,2021-07-22 00:00:00,26.251,26.046,26.251,26.046,2225
807,,,2021-07-23 00:00:00,25.969,25.752,25.969,25.752,0
808,,,2021-07-26 00:00:00,25.835,26.161,26.161,25.835,0
809,,,2021-07-27 00:00:00,26.066,26.084,26.084,26.066,0
810,,,2021-07-28 00:00:00,26.27,26.364,26.364,26.27,0
811,,,2021-07-29 00:00:00,26.863,27.443,27.443,26.863,2000
812,,,2021-07-30 00:00:00,27.255,27.146,27.255,27.146,0
813,,,2021-08-02 00:00:00,27.074,26.844,27.074,26.844,0
814,,,2021-08-03 00:00:00,26.901,27.248,27.248,26.901,0
815,,,2021-08-04 00:00:00,27.368,27.168,27.368,27.168,0
816,,,2021-08-05 00:00:00,27.008,26.805,27.008,26.805,0
817,,,2021-08-06 00:00:00,26.365,25.704,26.365,25.704,500
818,,,2021-08-09 00:00:00,25.396,25.251,25.428,25.251,8345
819,,,2021-08-10 00:00:00,25.274,25.274,25.274,25.274,0
820,,,2021-08-11 00:00:00,25.218,25.35,25.218,25.218,0
821,,,2021-08-13 00:00:00,24.955,25.383,25.383,24.955,0
822,,,2021-08-16 00:00:00,25.202,25.315,25.315,25.202,0
823,,,2021-08-17 00:00:00,25.351,25.066,25.351,25.066,0
824,,,2021-08-18 00:00:00,25.154,25.154,25.154,25.154,0
825,,,2021-08-19 00:00:00,24.121,23.948,24.121,23.948,0
826,,,2021-08-20 00:00:00,23.985,24.004,24.004,23.985,0
827,,,2021-08-24 00:00:00,24.835,24.85,24.85,24.835,0
828,,,2021-08-25 00:00:00,24.688,24.421,24.688,24.421,2457
829,,,2021-08-26 00:00:00,24.337,24.485,24.485,24.337,0
830,,,2021-08-27 00:00:00,24.612,24.963,24.963,24.612,0
831,,,2021-08-30 00:00:00,25.22,24.834,25.324,24.834,5661
832,,,2021-08-31 00:00:00,24.972,25.07,25.07,24.972,0
833,,,2021-09-01 00:00:00,25.242,25.159,25.242,25.159,0
834,,,2021-09-02 00:00:00,24.992,24.806,24.992,24.806,0
835,,,2021-09-03 00:00:00,25.085,25.625,25.625,25.085,0
836,,,2021-09-06 00:00:00,25.59,25.62,25.62,25.59,0
837,,,2021-09-07 00:00:00,25.477,24.864,25.477,24.864,0
838,,,2021-09-08 00:00:00,24.939,24.842,24.939,24.842,0
839,,,2021-09-09 00:00:00,24.874,24.661,24.874,24.661,0
840,,,2021-09-10 00:00:00,24.85,24.522,24.85,24.522,1200
841,,,2021-09-13 00:00:00,24.202,24.722,24.722,24.202,0
842,,,2021-09-14 00:00:00,24.525,24.912,24.912,24.525,7814
843,,,2021-09-15 00:00:00,24.594,24.807,24.807,24.594,0
844,,,2021-09-16 00:00:00,24.599,23.58,24.599,23.58,0
845,,,2021-09-17 00:00:00,24.057,23.645,24.057,23.645,0
846,,,2021-09-20 00:00:00,23.67,23.562,23.67,23.561,5588
847,,,2021-09-21 00:00:00,23.506,23.999,23.999,23.506,5606
848,,,2021-09-22 00:00:00,23.748,23.96,23.96,23.748,0
849,,,2021-09-23 00:00:00,23.499,23.234,23.499,23.189,246
850,,,2021-09-24 00:00:00,23.243,23.173,23.243,23.173,0
851,,,2021-09-27 00:00:00,23.265,23.186,23.265,23.186,0
852,,,2021-09-28 00:00:00,22.655,23.018,23.018,22.566,5618
853,,,2021-09-29 00:00:00,23.129,22.602,23.129,22.602,11775
854,,,2021-09-30 00:00:00,22.547,23.156,23.156,22.547,0
855,,,2021-10-01 00:00:00,22.876,22.696,22.876,22.696,0
856,,,2021-10-04 00:00:00,22.666,23.218,23.218,22.666,0
857,,,2021-10-05 00:00:00,22.861,22.829,22.861,22.829,0
858,,,2021-10-06 00:00:00,22.917,23.099,23.099,22.917,0
859,,,2021-10-07 00:00:00,23.639,24.029,24.029,23.639,0
860,,,2021-10-08 00:00:00,23.877,23.909,24.339,23.877,11240
861,,,2021-10-11 00:00:00,23.969,24.074,24.074,23.922,5325
862,,,2021-10-12 00:00:00,23.946,24.297,24.297,23.946,0
863,,,2021-10-13 00:00:00,24.427,25.203,25.203,24.427,0
864,,,2021-10-14 00:00:00,25.403,25.591,25.591,25.403,0
865,,,2021-10-15 00:00:00,25.519,25.469,25.519,25.469,0
866,,,2021-10-18 00:00:00,25.354,25.396,25.396,25.292,5530
867,,,2021-10-19 00:00:00,25.597,25.211,25.597,25.211,0
868,,,2021-10-20 00:00:00,25.581,25.865,25.865,25.581,0
869,,,2021-10-21 00:00:00,25.516,25.531,25.531,25.516,0
870,,,2021-10-22 00:00:00,25.948,25.925,26.532,25.925,4989
871,,,2021-10-25 00:00:00,25.994,26.364,26.364,25.994,0
872,,,2021-10-26 00:00:00,26.204,26.068,26.204,26.068,0
873,,,2021-10-27 00:00:00,26.11,26.075,26.11,26.075,0
874,,,2021-10-28 00:00:00,26.128,25.692,26.128,25.692,0
875,,,2021-10-29 00:00:00,25.445,25.081,25.445,25.081,0
876,,,2021-11-01 00:00:00,25.061,25.04,25.061,25.04,39
877,,,2021-11-02 00:00:00,25.043,24.637,25.043,24.637,0
878,,,2021-11-03 00:00:00,24.754,24.826,24.826,24.584,5638
879,,,2021-11-04 00:00:00,25.228,25.159,25.467,25.159,155
880,,,2021-11-05 00:00:00,25.104,25.484,25.484,25.104,0
881,,,2021-11-08 00:00:00,25.785,25.672,25.785,25.672,1500
882,,,2021-11-09 00:00:00,25.832,25.928,25.928,25.832,0
883,,,2021-11-10 00:00:00,26.2,27.045,27.045,26.01,6369
884,,,2021-11-11 00:00:00,26.978,27.343,27.343,26.978,599
885,,,2021-11-12 00:00:00,27.387,27.659,27.659,27.204,20535
886,,,2021-11-15 00:00:00,27.627,27.703,27.703,27.627,806
887,,,2021-11-16 00:00:00,27.746,27.427,27.746,27.427,0
888,,,2021-11-17 00:00:00,27.541,27.721,28.0,27.541,5600
889,,,2021-11-18 00:00:00,27.684,27.172,27.684,27.172,0
890,,,2021-11-19 00:00:00,27.055,26.973,27.055,26.973,0
891,,,2021-11-22 00:00:00,26.613,26.314,26.613,26.314,4673
892,,,2021-11-23 00:00:00,26.247,25.522,26.247,25.522,0
893,,,2021-11-24 00:00:00,25.856,25.847,25.856,25.847,0
894,,,2021-11-25 00:00:00,25.874,25.709,25.874,25.709,0
895,,,2021-11-26 00:00:00,26.048,25.238,26.048,25.238,180
896,,,2021-11-29 00:00:00,25.658,25.28,25.658,25.28,10684
897,,,2021-11-30 00:00:00,25.59,25.454,25.594,25.454,222
898,,,2021-12-01 00:00:00,25.647,25.612,25.647,25.612,0
899,,,2021-12-02 00:00:00,24.625,24.141,24.625,23.931,5082
900,,,2021-12-03 00:00:00,24.351,24.345,24.351,24.345,0
901,,,2021-12-06 00:00:00,24.513,24.824,24.824,24.513,0
902,,,2021-12-07 00:00:00,24.957,25.179,25.179,24.957,0
903,,,2021-12-08 00:00:00,25.17,24.872,25.17,24.872,0
904,,,2021-12-09 00:00:00,25.134,24.378,25.134,24.378,580
905,,,2021-12-10 00:00:00,24.35,24.262,24.35,24.262,0
906,,,2021-12-13 00:00:00,24.25,24.189,24.25,24.189,0
907,,,2021-12-14 00:00:00,24.224,23.983,24.224,23.983,0
908,,,2021-12-15 00:00:00,23.829,23.24,23.829,23.24,0
909,,,2021-12-16 00:00:00,23.737,24.481,24.481,23.737,0
910,,,2021-12-17 00:00:00,24.946,24.915,24.946,24.915,0
911,,,2021-12-20 00:00:00,24.706,24.34,24.706,24.34,0
912,,,2021-12-21 00:00:00,24.737,24.601,25.018,24.601,138
913,,,2021-12-22 00:00:00,24.737,24.84,24.957,24.737,1300
914,,,2021-12-23 00:00:00,25.16,25.271,25.271,25.16,0
915,,,2021-12-24 00:00:00,25.294,25.313,25.313,25.294,0
916,,,2021-12-29 00:00:00,25.214,25.354,25.354,25.214,0
917,,,2021-12-30 00:00:00,25.013,25.443,25.443,25.013,0
918,,,2021-12-31 00:00:00,25.621,25.664,25.664,25.621,0
919,,,2022-01-03 00:00:00,25.661,25.26,25.661,25.26,0
920,,,2022-01-04 00:00:00,25.342,25.461,25.461,25.263,4938
921,,,2022-01-05 00:00:00,25.298,25.565,25.565,25.298,0
922,,,2022-01-06 00:00:00,24.673,24.245,24.673,24.245,0
923,,,2022-01-07 00:00:00,24.108,24.13,24.13,24.108,0
924,,,2022-01-10 00:00:00,24.174,24.148,24.174,24.148,0
925,,,2022-01-11 00:00:00,24.926,25.01,25.01,24.926,0
926,,,2022-01-12 00:00:00,25.166,25.256,25.256,25.166,0
927,,,2022-01-13 00:00:00,25.651,25.507,25.651,25.432,412
928,,,2022-01-14 00:00:00,25.508,24.927,25.508,24.927,0
929,,,2022-01-17 00:00:00,25.216,25.149,25.216,25.149,0
930,,,2022-01-18 00:00:00,25.045,24.873,25.045,24.873,0
931,,,2022-01-19 00:00:00,24.674,26.194,26.194,24.674,5046
932,,,2022-01-20 00:00:00,26.657,26.426,26.657,26.426,0
933,,,2022-01-21 00:00:00,26.13,25.996,26.13,25.996,0
934,,,2022-01-24 00:00:00,25.63,24.799,25.63,24.799,0
935,,,2022-01-25 00:00:00,25.301,25.154,25.301,25.023,2200
936,,,2022-01-26 00:00:00,25.528,25.476,25.528,25.476,0
